dt: 0.01
Time[s]     Moment_Rate [Nm/s]
   10.08		2.5468e+18
   10.09		2.5445e+18
   10.10		2.5422e+18
   10.11		2.5400e+18
   10.12		2.5378e+18
   10.13		2.5357e+18
   10.14		2.5337e+18
   10.15		2.5316e+18
   10.16		2.5297e+18
   10.17		2.5278e+18
   10.18		2.5259e+18
   10.19		2.5241e+18
   10.20		2.5223e+18
   10.21		2.5206e+18
   10.22		2.5189e+18
   10.23		2.5172e+18
   10.24		2.5156e+18
   10.25		2.5140e+18
   10.26		2.5124e+18
   10.27		2.5109e+18
   10.28		2.5094e+18
   10.29		2.5079e+18
   10.30		2.5064e+18
   10.31		2.5050e+18
   10.32		2.5036e+18
   10.33		2.5022e+18
   10.34		2.5008e+18
   10.35		2.4994e+18
   10.36		2.4980e+18
   10.37		2.4967e+18
   10.38		2.4953e+18
   10.39		2.4939e+18
   10.40		2.4926e+18
   10.41		2.4912e+18
   10.42		2.4898e+18
   10.43		2.4884e+18
   10.44		2.4871e+18
   10.45		2.4856e+18
   10.46		2.4842e+18
   10.47		2.4828e+18
   10.48		2.4813e+18
   10.49		2.4798e+18
   10.50		2.4783e+18
   10.51		2.4767e+18
   10.52		2.4751e+18
   10.53		2.4735e+18
   10.54		2.4719e+18
   10.55		2.4702e+18
   10.56		2.4684e+18
   10.57		2.4666e+18
   10.58		2.4648e+18
   10.59		2.4629e+18
   10.60		2.4610e+18
   10.61		2.4590e+18
   10.62		2.4569e+18
   10.63		2.4548e+18
   10.64		2.4526e+18
